dialogue_id,sentence_id,speaker,text,is_immoral,types,intensity
619ce772ae2e7b89e1c26909,619ce772ae2e7b89e1c26909-2,1,내용이 너무 산으로 감.,False,IMMORAL_NONE,0
619ce772ae2e7b89e1c26909,619ce772ae2e7b89e1c26909-3,2,#@인간및인간집단.인물.방송인.여성# 짱깨 주제에 나와봤자임.,True,"HATE,CENSURE",1.0
619ce772ae2e7b89e1c26909,619ce772ae2e7b89e1c26909-4,2,짱깨들 자꾸 써주면 버릇 나빠진다니까? ㅋㅋㅋ,True,"DISCRIMINATION,HATE",1.0
619ce772ae2e7b89e1c26909,619ce772ae2e7b89e1c26909-5,3,"뭐래 난, #@인간및인간집단.인물.방송인.여성# 나와서 그나마 볼 만 했음.",False,IMMORAL_NONE,0
615281b8aab10bca18a490ab,615281b8aab10bca18a490ab-1,1,얘는 방구석 전문가 코스프레 오지네~,True,"CENSURE,ABUSE",2.0
615281b8aab10bca18a490ab,615281b8aab10bca18a490ab-2,2,그러게 그렇게 잘 알면 지가 나서서 한 번 해보든가~,True,CENSURE,1.0
615281b8aab10bca18a490ab,615281b8aab10bca18a490ab-3,1,아마 시켜주면 쫄려서 오줌 질질 쌀걸?ㅋㅋ,True,CENSURE,2.0
615d33fc78290791e9566a41,615d33fc78290791e9566a41-1,1,ㅂㅇ부심임?게임하고 늦잠자고 집안일도 안하고 개랑 뭐가 달라,True,"HATE,CENSURE",2.0
615d33fc78290791e9566a41,615d33fc78290791e9566a41-2,2,개는 애교많고 귀엽기라도 하지,False,IMMORAL_NONE,0
615d33fc78290791e9566a41,615d33fc78290791e9566a41-3,1,세상 쓸데없는 ㅂㅇ만! 가진 쓰레기,True,"HATE,CENSURE",2.0
6152819eaab10bca18a4181e,6152819eaab10bca18a4181e-1,1,#@인간및인간집단.조직및단체.기업#는 편하단 이유 하나로 뭔 꼴값을 떨던지 전부 묵인받고 있음,True,CENSURE,1.0
6152819eaab10bca18a4181e,6152819eaab10bca18a4181e-2,2,그러게 대통령 한번 빨아주기라도 했나 왜 규제를 안 때리냐?,True,CENSURE,2.0
6152819eaab10bca18a4181e,6152819eaab10bca18a4181e-3,1,진짜 양아치가 골목상권 털어가는 거 온라인에서 하고 있는 거나 마찬가지임,True,CENSURE,1.0
615281c2aab10bca18a4b86a,615281c2aab10bca18a4b86a-1,1,연예인들이 공황장애가 많이 오는구나 불쌍해,False,IMMORAL_NONE,0
615281c2aab10bca18a4b86a,615281c2aab10bca18a4b86a-2,2,그만한 부를 버는데 자기관리 소홀로밖에 안보인다,True,"HATE,CENSURE",1.0
615281c2aab10bca18a4b86a,615281c2aab10bca18a4b86a-3,3,ㄹㅇㅋㅋ지들이 선택한 직업인데 뭐,True,CENSURE,1.0
615281c2aab10bca18a4b86a,615281c2aab10bca18a4b86a-4,4,돈은 많이 벌고싶고 일은 하기 싫다 이건가 ㅋㅋ,False,IMMORAL_NONE,0
61623348ce64703b279ccaf6,61623348ce64703b279ccaf6-1,1,식당 왔는데 껌 파는 할머니랑 싸움 났다.,False,IMMORAL_NONE,0
61623348ce64703b279ccaf6,61623348ce64703b279ccaf6-2,1,할머니가 껌 왜 안 사냐고 소리 지르심.,False,IMMORAL_NONE,0
61623348ce64703b279ccaf6,61623348ce64703b279ccaf6-3,2,식당을 시장판으로 만드는 그게 진짜 예술이지.,True,CENSURE,2.0
61623348ce64703b279ccaf6,61623348ce64703b279ccaf6-4,1,그래서 나는 껌을 샀다.,False,IMMORAL_NONE,0
615281b8aab10bca18a490fe,615281b8aab10bca18a490fe-1,1,이 놈의 쓰레기 같은 나라는 국민들한테 백신도 제대로 공급 못하네.,True,CENSURE,2.0
615281b8aab10bca18a490fe,615281b8aab10bca18a490fe-2,2,그러게 이것도 나라라고 믿고 있었던 내가 한심하다.,True,CENSURE,1.0
615281b8aab10bca18a490fe,615281b8aab10bca18a490fe-3,1,도대체가 대통령은 뭐하는 인간이냐?,True,CENSURE,2.0
6152819eaab10bca18a4187a,6152819eaab10bca18a4187a-1,1,충무김밥은 진짜 창렬식품 대표 주자야,True,"HATE,CENSURE",1.0
6152819eaab10bca18a4187a,6152819eaab10bca18a4187a-2,2,하긴 밥만 말아서 반찬 툭툭 내놓고 국밥 가격을 처받으니 원,True,CENSURE,1.0
6152819eaab10bca18a4187a,6152819eaab10bca18a4187a-3,1,ㅋㅋㅋ 근데 그런 걸 나가서 처먹는 자식은 어떻게 해야 돈을 재밌게 버릴 수 있나 궁리하는 애야?,True,CENSURE,1.0
615d33ea78290791e9561cc4,615d33ea78290791e9561cc4-1,1,근데 진심으로 한국 애들 키배 잘뜸,False,IMMORAL_NONE,0
615d33ea78290791e9561cc4,615d33ea78290791e9561cc4-2,2,ㄹㅇ 발리는 주제에 뭐가 좋다고 우리나라한테 저럼 ㅋㅋㅋㅋ,True,CENSURE,1.0
615d33ea78290791e9561cc4,615d33ea78290791e9561cc4-3,2,대놓고 나 덜떨어져요 이러고 잇네,True,CENSURE,2.0
616e25d68f7d6569bee3d170,616e25d68f7d6569bee3d170-1,1,아 저 여우같은게 진짜 왜저래 재수없게,True,CENSURE,2.0
616e25d68f7d6569bee3d170,616e25d68f7d6569bee3d170-2,2,진짜 지가 같기는 싫고 남 주기는 아까운거지 저런애들 문제 많다 진짜,True,CENSURE,1.0
616e25d68f7d6569bee3d170,616e25d68f7d6569bee3d170-3,1,그냥 피하는게 상책이다 상책,False,IMMORAL_NONE,0
61b496924d1386f6b3b6ed9b,61b496924d1386f6b3b6ed9b-1,1,너는 무슨 이 시간에 전화를 하냐?,False,IMMORAL_NONE,0
61b496924d1386f6b3b6ed9b,61b496924d1386f6b3b6ed9b-2,1,뇌를 개념이랑 같이 밥 말아 먹었냐?,True,CENSURE,1.0
61b496924d1386f6b3b6ed9b,61b496924d1386f6b3b6ed9b-3,2,문자 하길래 일어나 있는 줄 알았어,False,IMMORAL_NONE,0
61b496924d1386f6b3b6ed9b,61b496924d1386f6b3b6ed9b-4,1,야 누가 말대꾸하래?,False,IMMORAL_NONE,0
6183d7e173a3f40d10a95a98,6183d7e173a3f40d10a95a98-1,1,#@인간및인간집단.인물.방송인.여성#도 정치 잘 아는 개그맨인가봐,False,IMMORAL_NONE,0
6183d7e173a3f40d10a95a98,6183d7e173a3f40d10a95a98-2,2,국민이면 정치에 관심 가질 수 있지,False,IMMORAL_NONE,0
6183d7e173a3f40d10a95a98,6183d7e173a3f40d10a95a98-3,1,정치 개그로 인기 얻어서 제2의 #@인간및인간집단.인물.방송인.남성# 되려하나?,False,IMMORAL_NONE,0
6183d7e173a3f40d10a95a98,6183d7e173a3f40d10a95a98-4,2,정치코인 탑승해서 떡상하고 싶어하긴 할듯,False,IMMORAL_NONE,0
6183d7e173a3f40d10a95a98,6183d7e173a3f40d10a95a98-5,3,근데 쟨 너무 무식해서 실패함ㅋㅋㅋ,True,CENSURE,1.0
6183d7e173a3f40d10a95a98,6183d7e173a3f40d10a95a98-6,2,정치 개그는 똑똑한 애들이 칠 수 있는건데 뭔 소리?,False,IMMORAL_NONE,0
618142e19000bc5fc6f99ee4,618142e19000bc5fc6f99ee4-1,1,일단 조선 언론에서 나왔다는 점에서부터 신뢰도 하락한다.,True,"CENSURE,DISCRIMINATION,HATE",1.0
618142e19000bc5fc6f99ee4,618142e19000bc5fc6f99ee4-2,2,저거 영국 의대 연구결과다.,False,IMMORAL_NONE,0
618142e19000bc5fc6f99ee4,618142e19000bc5fc6f99ee4-3,1,뭘 글씨를 저렇게 작게 써놨대.,False,IMMORAL_NONE,0
6158c719888ccfe41af2667c,6158c719888ccfe41af2667c-1,1,원래 여자는 노예로 태어난 운명이니 남자를 받들어야 함,True,"DISCRIMINATION,HATE,CENSURE",2.0
6158c719888ccfe41af2667c,6158c719888ccfe41af2667c-2,2,조신하게 남자 뒷바라지 하면서 예쁨 받는 게 여자들 운명임 ㅇㅇ,True,"DISCRIMINATION,HATE,CENSURE",3.0
6158c719888ccfe41af2667c,6158c719888ccfe41af2667c-3,1,꼴페미들은 지 팔자 벗어나려고 아등바등 하는 거라니까,True,"DISCRIMINATION,HATE,CENSURE",2.0
615964d6888ccfe41af2b1fc,615964d6888ccfe41af2b1fc-1,1,솔직히 결혼해서 애를 안 낳는 사람들은 문제가 있는 것 같아.,True,DISCRIMINATION,1.0
615964d6888ccfe41af2b1fc,615964d6888ccfe41af2b1fc-2,2,안 낳는 게 아니라 못 낳는 걸 테니까 당연하지.,True,DISCRIMINATION,2.0
615964d6888ccfe41af2b1fc,615964d6888ccfe41af2b1fc-3,1,그러면서 선택인 양 말하니까 싫어.,True,DISCRIMINATION,1.0
619e92d1ae2e7b89e1c8342b,619e92d1ae2e7b89e1c8342b-1,1,마트 노동자들 #@#제품 안 팔고 #@인간및인간집단.조직및단체.정당# 욕하더니 좇됐다.,True,CENSURE,1.0
619e92d1ae2e7b89e1c8342b,619e92d1ae2e7b89e1c8342b-2,2,#@인간및인간집단.인물.정치인.남성# 빨아주다가 #@인간및인간집단.인물.정치인.남성#한테 처맞은 거지.,True,CENSURE,1.0
619e92d1ae2e7b89e1c8342b,619e92d1ae2e7b89e1c8342b-3,1,"무인 계산대 확대 환영, 인력감축 대환영이다.",True,CENSURE,1.0
616cc3ec9cbb21a304371a8b,616cc3ec9cbb21a304371a8b-1,1,신체포기각서 쓰겠습니다,False,IMMORAL_NONE,0
616cc3ec9cbb21a304371a8b,616cc3ec9cbb21a304371a8b-2,2,너의 그 쉰내 풀풀 풍기는거 필요없어,True,CENSURE,1.0
616cc3ec9cbb21a304371a8b,616cc3ec9cbb21a304371a8b-3,1,한번만 연장 부탁해요,False,IMMORAL_NONE,0
616cc3ec9cbb21a304371a8b,616cc3ec9cbb21a304371a8b-4,2,다음주까지 돈 안가져오면 싸다구 후린다,True,VIOLENCE,1.0
616cc3ec9cbb21a304371a8b,616cc3ec9cbb21a304371a8b-5,1,알았어요 감사요,False,IMMORAL_NONE,0
617ea35f981456c069cb2d6d,617ea35f981456c069cb2d6d-1,1,강아지 목욕좀 시켜라,False,IMMORAL_NONE,0
617ea35f981456c069cb2d6d,617ea35f981456c069cb2d6d-2,2,지난번에 내가 했잖아,False,IMMORAL_NONE,0
617ea35f981456c069cb2d6d,617ea35f981456c069cb2d6d-3,2,이번에는 네가 할 차례야,False,IMMORAL_NONE,0
617ea35f981456c069cb2d6d,617ea35f981456c069cb2d6d-4,1,역할 나눠서 하기로 했던건 너잖아,False,IMMORAL_NONE,0
617ea35f981456c069cb2d6d,617ea35f981456c069cb2d6d-5,1,또 지만 유리하게 기억하는것 좀봐,False,IMMORAL_NONE,0
617ea35f981456c069cb2d6d,617ea35f981456c069cb2d6d-6,1,너는 개보다 나은게 없는 인간이야,True,CENSURE,2.0
615d340f78290791e956be12,615d340f78290791e956be12-1,1,이시국에 돈벌라고 콘서트여는 돈에 정신팔린 돈벌레들,True,CENSURE,2.0
615d340f78290791e956be12,615d340f78290791e956be12-2,2,이시국에 콘서트라니 미쳐도 곱게 미쳐야지...,True,CENSURE,2.0
615d340f78290791e956be12,615d340f78290791e956be12-3,1,어차피 공연 전면 금지돼서 못할듯ㅋㅋㅋㅋ,False,IMMORAL_NONE,0
617e3cac981456c069ca5bfa,617e3cac981456c069ca5bfa-1,1,"남자들 ""지켜줄께~"" 하면서 코트 벗어주는거 너무 멋지지않냐?",False,IMMORAL_NONE,0
617e3cac981456c069ca5bfa,617e3cac981456c069ca5bfa-2,2,ㅋㅋㅋ지따위가 뭔데 감히 나를 지켜준다하면서 멋진척하는거 역겹다.,True,"CENSURE,HATE",1.0
617e3cac981456c069ca5bfa,617e3cac981456c069ca5bfa-3,1,그래도 너는 지켜준다는 남자라도 있자너,False,IMMORAL_NONE,0
617e3cac981456c069ca5bfa,617e3cac981456c069ca5bfa-4,2,너는 아직도 솔로야?,False,IMMORAL_NONE,0
617e3cac981456c069ca5bfa,617e3cac981456c069ca5bfa-5,1,그래 나는 너무 외롭다.,False,IMMORAL_NONE,0
615281c2aab10bca18a4b6fb,615281c2aab10bca18a4b6fb-1,1,나는 그냥 귀여워서 아기한테 안녕하고 인사했는데 쳐울더라 ㅡㅡ,True,CENSURE,1.0
615281c2aab10bca18a4b6fb,615281c2aab10bca18a4b6fb-2,2,그건 니 얼굴을 탓해라 ㅋㅋ,True,CENSURE,1.0
615281c2aab10bca18a4b6fb,615281c2aab10bca18a4b6fb-3,2,애기들도 잘생기고 예쁜 사람들 좋아하지,False,IMMORAL_NONE,0
615281c2aab10bca18a4b6fb,615281c2aab10bca18a4b6fb-4,2,너같은 트롤이 가서 인사하면 좋겠냐?,True,CENSURE,2.0
618397d273a3f40d10a8bcdb,618397d273a3f40d10a8bcdb-1,1,여자들은 왜 이렇게 쌩얼 기준이 이상해?,False,IMMORAL_NONE,0
618397d273a3f40d10a8bcdb,618397d273a3f40d10a8bcdb-2,1,무슨 입술을 발라놓고 쌩얼이래,False,IMMORAL_NONE,0
618397d273a3f40d10a8bcdb,618397d273a3f40d10a8bcdb-3,1,여자애들은 역시 거짓말 치는 게 기본이라니까,True,CENSURE,1.0
618397d273a3f40d10a8bcdb,618397d273a3f40d10a8bcdb-4,2,입술 바르는 게 뭐 그렇게 차이가 나나?,False,IMMORAL_NONE,0
618397d273a3f40d10a8bcdb,618397d273a3f40d10a8bcdb-5,1,ㅇㅇ 나던데 ㅋㅋㅋ 입술 안 바르니까 시체같이 생김,True,CENSURE,1.0
618397d273a3f40d10a8bcdb,618397d273a3f40d10a8bcdb-6,2,오우 시체같이 생겼으면 그건 좀 그렇다,False,IMMORAL_NONE,0
617597a79d1c76df12f8b674,617597a79d1c76df12f8b674-1,1,나 배고파,False,IMMORAL_NONE,0
617597a79d1c76df12f8b674,617597a79d1c76df12f8b674-2,2,너는 밥 먹은지 얼마나 됐다고 또 배가 고프다고 꿀꿀대?,True,CENSURE,1.0
617597a79d1c76df12f8b674,617597a79d1c76df12f8b674-3,1,배고픈 걸 어떡하냐...,False,IMMORAL_NONE,0
617597a79d1c76df12f8b674,617597a79d1c76df12f8b674-4,2,진짜 양심 없네...,False,IMMORAL_NONE,0
617597a79d1c76df12f8b674,617597a79d1c76df12f8b674-5,1,내가 먹겠다는데 그만 뭐라해,False,IMMORAL_NONE,0
617597a79d1c76df12f8b674,617597a79d1c76df12f8b674-6,2,그래 밥이나 먹자 그럼,False,IMMORAL_NONE,0
616a86f49cbb21a304331e01,616a86f49cbb21a304331e01-1,1,재벌 자식들 교육은 완전 차원이 다르더라,False,IMMORAL_NONE,0
616a86f49cbb21a304331e01,616a86f49cbb21a304331e01-2,1,상대적 박탈감 들던데,False,IMMORAL_NONE,0
616a86f49cbb21a304331e01,616a86f49cbb21a304331e01-3,2,부모 잘 만나서 인생 꿀 빨고 ㅈㄴ 부럽다,True,ABUSE,1.0
616a86f49cbb21a304331e01,616a86f49cbb21a304331e01-4,2,이번 생에는 빨리 뒤져야지,True,VIOLENCE,1.0
6164187aebf4829a1b368775,6164187aebf4829a1b368775-1,1,아버지. 나도 친구들과 함께 군대 가고 싶어요.,False,IMMORAL_NONE,0
6164187aebf4829a1b368775,6164187aebf4829a1b368775-2,2,가난하고 빽 없는 인간들만 군대 가는거 몰라?,True,DISCRIMINATION,2.0
6164187aebf4829a1b368775,6164187aebf4829a1b368775-3,1,그렇다고 제가 대기업의 자식은 아니잖아요?,False,IMMORAL_NONE,0
6164187aebf4829a1b368775,6164187aebf4829a1b368775-4,2,누구나 안 가고 싶은 군대를 왜 가려고 이 난리야.,False,IMMORAL_NONE,0
6164187aebf4829a1b368775,6164187aebf4829a1b368775-5,1,저는 비겁하게 꼬리를 감추고 달아나는 강아지처럼 되고 싶지 않습니다.,False,IMMORAL_NONE,0
6164187aebf4829a1b368775,6164187aebf4829a1b368775-6,2,천한 것들과 어울리고 다니더니 정신이 거짓꼴 났구나.,True,DISCRIMINATION,2.0
6164187aebf4829a1b368775,6164187aebf4829a1b368775-7,1,그렇게 생각하는 것이 바로 혐오스러운 차별의식이에요.,False,IMMORAL_NONE,0
616285a0ee443088be07f384,616285a0ee443088be07f384-1,1,영화 보러 가고 싶은데 코시국 때문에 제대로 가지도 못하고 너무 슬프다,False,IMMORAL_NONE,0
616285a0ee443088be07f384,616285a0ee443088be07f384-2,2,그냥 보러 가면 되지 뭐가 문제 쥬랄한다 증말 그냥 보러 가!,True,"CENSURE,ABUSE",1.0
616285a0ee443088be07f384,616285a0ee443088be07f384-3,1,그 좁은 공간에 사람 많이 있으니까 불안하잖아.. 난 불안해서 못 갈 거 같아,False,IMMORAL_NONE,0
616285a0ee443088be07f384,616285a0ee443088be07f384-4,2,야 그렇게 불안하면 이 험한 세상 어떻게 사냐? 너 같은 애들 때문에 사회가 발전이 안되는 거야 리발,True,"CENSURE,ABUSE",1.0
615e4358dcbfe5fa32dc38b7,615e4358dcbfe5fa32dc38b7-1,1,"장애인 주차구역에 주차 좀 하겠다는데, 네가 뭐라고 막는건데?",True,CENSURE,2.0
615e4358dcbfe5fa32dc38b7,615e4358dcbfe5fa32dc38b7-2,1,우리 동에 장애인 없잖아?,False,IMMORAL_NONE,0
615e4358dcbfe5fa32dc38b7,615e4358dcbfe5fa32dc38b7-3,2,장애인이 우리 동을 방문할 수도 있으니 비워둬야죠.,False,IMMORAL_NONE,0
615e4358dcbfe5fa32dc38b7,615e4358dcbfe5fa32dc38b7-4,1,지하철 노약자석 비어 있으면 새파랗게 젊은 것들도 앉아도 된다면서?,True,"CENSURE,HATE",1.0
615e4358dcbfe5fa32dc38b7,615e4358dcbfe5fa32dc38b7-5,1,노인이 장애인보다도 못한 대접 받아야 속이 시원한건가?,True,"CENSURE,DISCRIMINATION",2.0
615f9bacdcbfe5fa32e337df,615f9bacdcbfe5fa32e337df-1,1,시간이 별로 없는데 아직도 점심을 못먹어서 어떡하지?,False,IMMORAL_NONE,0
615f9bacdcbfe5fa32e337df,615f9bacdcbfe5fa32e337df-2,2,니가 일 시켜놓고 가식떠는거 실화냐 진짜?,True,CENSURE,2.0
615f9bacdcbfe5fa32e337df,615f9bacdcbfe5fa32e337df-3,2,내가 이래서 너같이 위선떠는 애들은 다 죽어야 된다는거야,True,"CENSURE,VIOLENCE",3.0
615281a7aab10bca18a43dc7,615281a7aab10bca18a43dc7-1,1,여자들 순수한 척 남자 가리지 마라,True,"DISCRIMINATION,HATE,CENSURE",1.0
615281a7aab10bca18a43dc7,615281a7aab10bca18a43dc7-2,2,남자는 더럽잖아,True,"DISCRIMINATION,HATE,CENSURE",2.0
615281a7aab10bca18a43dc7,615281a7aab10bca18a43dc7-3,1,여자들은 뭐 얼마나 깨끗하다고,True,"DISCRIMINATION,HATE,CENSURE",1.0
615f9bacdcbfe5fa32e3398a,615f9bacdcbfe5fa32e3398a-1,1,아 누가 아침부터 이렇게 노래를 불러대는거야,False,IMMORAL_NONE,0
615f9bacdcbfe5fa32e3398a,615f9bacdcbfe5fa32e3398a-2,2,윗집여자 진짜 모질이 그 자체야,True,"CENSURE,ABUSE",2.0
615f9bacdcbfe5fa32e3398a,615f9bacdcbfe5fa32e3398a-3,1,아 어쩌다 저런 장애인들이 이사를 와서 사람을 개고생을 시키냐,True,"DISCRIMINATION,CENSURE",3.0
6152819eaab10bca18a417f6,6152819eaab10bca18a417f6-1,1,같이 전복삼계탕 먹자고 내가 시켜줬는데 그 안에 든 전복 4마리를 나 잠깐 뭐 하는 사이에 홀랑 다 쳐먹은 친구 어떻게 해야돼?,True,CENSURE,1.0
6152819eaab10bca18a417f6,6152819eaab10bca18a417f6-2,2,밥상머리 예의도 없고 거지근성 쩔어 보임,True,CENSURE,1.0
6152819eaab10bca18a417f6,6152819eaab10bca18a417f6-3,2,눈치 없는 정도를 떠나서 저 정도면 경계선 지능 장애 의심되는데 그냥 손절해,True,CENSURE,1.0
61552238e2997f9cde18578a,61552238e2997f9cde18578a-1,1,아  진심 지가 뭔데 저렇게 으스거려,False,IMMORAL_NONE,0
61552238e2997f9cde18578a,61552238e2997f9cde18578a-2,2,저렇게 허세만 가득찬 스타일 너무 극혐이야 맞지,True,"HATE,CENSURE",2.0
61552238e2997f9cde18578a,61552238e2997f9cde18578a-3,1,어 그냥 평생 지 혼자였으면,False,IMMORAL_NONE,0
615d33f378290791e95642e5,615d33f378290791e95642e5-1,1,#@인간및인간집단.조직및단체.연예기획사#는 다른소속사랑 달리 인성 좋다고 소문남,False,IMMORAL_NONE,0
615d33f378290791e95642e5,615d33f378290791e95642e5-2,2,그럼 뭐하니 #@인간및인간집단.조직및단체.연예기획사#에서 한 명 터졌던데,False,IMMORAL_NONE,0
615d33f378290791e95642e5,615d33f378290791e95642e5-3,3,조만간 #@인간및인간집단.조직및단체.연예기획사#은 실력도 인성도 안되는 B급 소속사되겠네,True,CENSURE,1.0
61503f2dd7758ce97867416f,61503f2dd7758ce97867416f-1,1,긍정충 너무 싫지 않냐?,True,CENSURE,1.0
61503f2dd7758ce97867416f,61503f2dd7758ce97867416f-2,1,현실직시 못하고 매사에 다 긍정적이야,False,IMMORAL_NONE,0
61503f2dd7758ce97867416f,61503f2dd7758ce97867416f-3,2,그건 긍정적인 게 아니라 그냥 머리가 빈 건데 지들만 몰라,True,CENSURE,1.0
61702e409d1c76df12e7e255,61702e409d1c76df12e7e255-1,1,임산부석 굳이 왜 있지?,False,IMMORAL_NONE,0
61702e409d1c76df12e7e255,61702e409d1c76df12e7e255-2,2,임신한게 자랑이라고 생각하겠지,True,CENSURE,1.0
61702e409d1c76df12e7e255,61702e409d1c76df12e7e255-3,1,임산부가 집에 박혀 있지,False,IMMORAL_NONE,0
61702e409d1c76df12e7e255,61702e409d1c76df12e7e255-4,2,그래도 운동겸 나왔나봐,False,IMMORAL_NONE,0
61702e409d1c76df12e7e255,61702e409d1c76df12e7e255-5,1,은근히 자기 관리 하는거네?,False,IMMORAL_NONE,0
615281b8aab10bca18a48f0b,615281b8aab10bca18a48f0b-1,1,황금폰이라고 자랑하더니 저 속에 있는 게 다 그런거였구나.,True,"HATE,CENSURE",3.0
615281b8aab10bca18a48f0b,615281b8aab10bca18a48f0b-2,2,어쩐지 쟤랑 어울리는 애들 하나같이 눈빛이 흐리멍텅한 게 별로더라.,True,"HATE,CENSURE",3.0
615d33ea78290791e9561e06,615d33ea78290791e9561e06-1,1,수능 10000점 받으세요~~,False,IMMORAL_NONE,0
615d33ea78290791e9561e06,615d33ea78290791e9561e06-2,2,평일 아침에 수능 전국 1등한테 10000점 드립 치고 있는거 보니까 니 인생도 알만하다…,True,CENSURE,1.0
615d33ea78290791e9561e06,615d33ea78290791e9561e06-3,1,니 인생도 알만하다 하는 애들은 자기랑 별 다를바 없는 인간들 보고 자위질함,True,"CENSURE,SEXUAL",2.0
617596389d1c76df12f8b2ce,617596389d1c76df12f8b2ce-1,1,야 너 머리에서 똥 냄새 나;,True,CENSURE,1.0
617596389d1c76df12f8b2ce,617596389d1c76df12f8b2ce-2,2,나 오늘 머리 감았는데?,False,IMMORAL_NONE,0
617596389d1c76df12f8b2ce,617596389d1c76df12f8b2ce-3,1,샴푸 취향이 특이한 건가?,False,IMMORAL_NONE,0
617596389d1c76df12f8b2ce,617596389d1c76df12f8b2ce-4,2,나 좀 억울하네..ㅋㅋ,False,IMMORAL_NONE,0
617596389d1c76df12f8b2ce,617596389d1c76df12f8b2ce-5,1,샴푸를 한번 바꿔봐~,False,IMMORAL_NONE,0
617596389d1c76df12f8b2ce,617596389d1c76df12f8b2ce-6,2,내가 왜 너 때문에 바꿔야 돼?ㅋㅋ,False,IMMORAL_NONE,0
615d33ea78290791e9561e46,615d33ea78290791e9561e46-1,1,여자 팬티 리뷰보면서 한 발 뺄려고 했는데 못생겼으니까 신고했음,True,"CENSURE,SEXUAL",2.0
615d33ea78290791e9561e46,615d33ea78290791e9561e46-2,2,그런 리뷰을 왜 뒤져봄?,False,IMMORAL_NONE,0
615d33ea78290791e9561e46,615d33ea78290791e9561e46-3,2,하는 짓 ㄹㅇ 역겹노 자살해라 알아서,True,"CENSURE,VIOLENCE",3.0
615d33ea78290791e9561ee9,615d33ea78290791e9561ee9-1,1,인간관계에 있어서 정신이상자들이 제일 무섭다,False,IMMORAL_NONE,0
615d33ea78290791e9561ee9,615d33ea78290791e9561ee9-2,2,걔넨 부모도 똑같이 정신이상자인 경우가 많음,True,"DISCRIMINATION,HATE",2.0
615d33ea78290791e9561ee9,615d33ea78290791e9561ee9-3,2,싹 다 어디 가둬놓고 사회에 못나오게 해야함,True,"DISCRIMINATION,HATE",2.0
61827c7f73a3f40d10a5210c,61827c7f73a3f40d10a5210c-1,1,여자애들 맨날 약한척 하는거 개꼴받어,True,"HATE,CENSURE",2.0
61827c7f73a3f40d10a5210c,61827c7f73a3f40d10a5210c-2,1,그러면서 은근히 무거운거 다 남자한테 다 들라고 하잖아,False,IMMORAL_NONE,0
61827c7f73a3f40d10a5210c,61827c7f73a3f40d10a5210c-3,1,이거야 말로 진짜 차별 아니냐,False,IMMORAL_NONE,0
61827c7f73a3f40d10a5210c,61827c7f73a3f40d10a5210c-4,2,근데 여자가 힘이 더 약한건 팩트긴 하잖아,False,IMMORAL_NONE,0
617a105da1364b6ac30cd8e3,617a105da1364b6ac30cd8e3-1,1,날도 더운데 좀 떨어져서 걷자.,False,IMMORAL_NONE,0
617a105da1364b6ac30cd8e3,617a105da1364b6ac30cd8e3-2,2,더우니까 짜증 좀 내지말자.,False,IMMORAL_NONE,0
617a105da1364b6ac30cd8e3,617a105da1364b6ac30cd8e3-3,1,말투가 왜 그렇게 버르장 머리가 없냐?,True,CENSURE,1.0
617a105da1364b6ac30cd8e3,617a105da1364b6ac30cd8e3-4,2,"미안, 예민해서 그래",False,IMMORAL_NONE,0
617a105da1364b6ac30cd8e3,617a105da1364b6ac30cd8e3-5,1,나도 조심할께,False,IMMORAL_NONE,0
61827b6c73a3f40d10a51fdd,61827b6c73a3f40d10a51fdd-1,1,자전거 타고 일반 도로 위험하게 달리는 놈들 다 차로 쳐버리고 싶어,True,"HATE,VIOLENCE",2.0
61827b6c73a3f40d10a51fdd,61827b6c73a3f40d10a51fdd-2,2,자전거 도로 없으면 원래 일반 도로로 다녀야 하는데?,False,IMMORAL_NONE,0
61827b6c73a3f40d10a51fdd,61827b6c73a3f40d10a51fdd-3,1,자전거 도로가 없으면 자전거를 타지 말아야지,False,IMMORAL_NONE,0
61827b6c73a3f40d10a51fdd,61827b6c73a3f40d10a51fdd-4,2,네가 차 사줄 거 아니면 조용히 해,False,IMMORAL_NONE,0
615d33fc78290791e9566cc4,615d33fc78290791e9566cc4-1,1,#@인간및인간집단.인물.정치인.남성#진짜 구질구질하게 사네,True,CENSURE,1.0
615d33fc78290791e9566cc4,615d33fc78290791e9566cc4-2,2,아들들이 보면서 무슨 생각을 할까,False,IMMORAL_NONE,0
615d33fc78290791e9566cc4,615d33fc78290791e9566cc4-3,1,더러운 아비 추접스럽게 돈 버는 거 보며 벤치마킹 할 듯ㅋㅋ,True,CENSURE,2.0
6152819eaab10bca18a4161c,6152819eaab10bca18a4161c-1,1,성범죄자들은 전자 발찌를 채울 게 아니라 목에다 족쇄를 채우고 다녀야 됨,True,HATE,1.0
6152819eaab10bca18a4161c,6152819eaab10bca18a4161c-2,2,아 역겨워서 신상공개 얼굴 보기도 싫어,True,HATE,1.0
6152819eaab10bca18a4161c,6152819eaab10bca18a4161c-3,2,그냥 죽여버렸으면 좋겠어,True,"HATE,VIOLENCE",2.0
615d340f78290791e956bf78,615d340f78290791e956bf78-1,1,학생때 왕따나 학폭당한거 성인되서도 붙잡고 있는거 이해안감,False,IMMORAL_NONE,0
615d340f78290791e956bf78,615d340f78290791e956bf78-2,2,처녀 딱지 학폭으로 떼면 못잊지 ㅋㅋㅋ,True,"CENSURE,CRIME",3.0
